id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata,
1234,1.6643055e-11,5.0628133e-15,9.7993685e-17,2.5988512e-11,6.6434514e-23,8.129372e-28,1.1796736e-31,5.5833584e-11,3.4452327e-25,6.173144e-19,3.332003e-12,1.5342756e-17,4.3634985e-13,6.772731e-21,1.5249615e-34,0.0,8.435298e-21,3.9595463e-16,2.6037666e-16,2.797133e-13,1.381935e-20,1.0034871e-20,0.0,4.302814e-34,9.877513e-31,2.4719246e-35,3.4857013e-08,2.0752293e-25,1.272822e-34,0.0,2.724188e-32,6.349028e-15,2.7801992e-23,1.2197078e-26,1.1832239e-25,1.5721738e-28,3.3999493e-28,0.0,5.2962625e-36,2.6089553e-32,0.0,5.464284e-12,2.2325083e-27,1.9007444e-18,1.8932469e-26,4.4669765e-24,2.3548484e-08,1.5282262e-22,4.4564157e-09,1.9272086e-09,1.2152031e-18,5.4766242e-17,1.1380309e-16,2.6126745e-10,2.905064e-10,4.4611786e-20,1.5913175e-15,2.6543133e-37,1.0607318e-11,1.3164729e-31,1.9589375e-15,4.65193e-22,5.3833976e-23,2.6052675e-38,3.7633455e-12,1.0202776e-13,1.4785025e-31,0.0,1.7373072e-08,4.5151054e-14,5.134366e-38,1.4561182e-32,0.0,2.258447e-18,5.1080827e-11,0.999997,4.6761365e-14,9.390787e-35,1.8396549e-30,5.3850335e-18,2.7688088e-17,7.7117374e-17,3.9813091e-32,1.6888256e-15,9.969298e-18,2.7653832e-06,1.08099094e-07,7.1875313e-23,1.4526331e-26,1.0451562e-17,5.3296103e-18,1.263383e-21,3.8475516e-09,8.450278e-20,1.5825337e-15,1.2941654e-24,4.3777085e-22,2.7812848e-28,1.231493e-07,
1237,5.295436e-11,4.533566e-15,2.0519641e-19,2.4682953e-12,2.8139646e-17,3.5904105e-23,1.3836518e-22,1.0747865e-27,3.3326675e-23,1.8888441e-08,3.37322e-19,1.981767e-18,4.5365635e-13,5.7644684e-22,1.643696e-24,0.0,1.5736896e-14,1.1434234e-20,1.1411154e-10,1.1330679e-12,0.00012854072,9.109086e-26,9.4955817e-32,6.6533083e-16,6.842608e-21,2.8900155e-19,3.3610814e-08,1.7914908e-18,1.18584585e-29,9.730813e-33,0.0,1.5912812e-13,2.32718e-31,1.3805268e-20,3.213854e-26,1.5135588e-21,2.428718e-22,0.0,4.4458157e-28,8.113975e-26,6.9681827e-34,3.21168e-14,9.461204e-38,2.4401809e-12,1.8462979e-29,9.677029e-25,2.8128774e-08,5.201071e-15,1.35580845e-14,2.0574235e-15,1.8579102e-17,5.417918e-09,5.7874184e-25,3.4884605e-18,1.2935756e-07,8.178173e-19,1.5478791e-15,2.5188612e-34,3.757921e-11,1.6091677e-08,1.9811752e-05,2.238214e-17,6.001612e-19,9.138164e-30,1.4579162e-19,3.0724016e-07,6.4770703e-35,0.0,3.249535e-16,1.9310302e-16,1.6606357e-18,2.6101474e-17,2.9537546e-36,8.870563e-24,0.9998511,5.365314e-14,2.9822416e-09,2.6291938e-25,3.673225e-17,1.8412146e-08,1.5460537e-10,2.9660488e-22,2.504125e-20,7.579758e-24,1.7098881e-12,1.6329714e-09,2.219841e-15,1.0267949e-17,9.019024e-24,8.0261324e-22,2.3471144e-24,8.723494e-14,4.1881208e-20,3.393571e-13,8.8167266e-23,3.77098e-23,8.093362e-17,1.906974e-18,4.0999293e-09,
1241,2.2852752e-18,3.0514382e-12,7.19053e-18,1.2536878e-14,7.42239e-22,1.9758918e-27,7.4646036e-17,0.99284595,1.6875371e-13,1.0574161e-21,8.952034e-11,2.9451321e-08,2.287983e-15,7.5180915e-06,2.929654e-18,0.0,2.4723415e-16,0.006909672,1.3630133e-18,9.4034815e-09,6.0221432e-24,4.0517024e-26,6.648291e-36,0.0,1.0308698e-37,8.366644e-28,0.000107604275,2.0244109e-17,1.1526772e-34,0.0,3.4482678e-31,2.1577026e-12,3.2638977e-22,2.2833797e-22,4.9069644e-23,1.4440781e-19,2.6394067e-22,0.0,0.0,8.640863e-35,0.0,8.980165e-15,8.1326743e-22,2.0797647e-20,8.576734e-11,1.7325814e-17,1.7145811e-15,6.789569e-19,2.882833e-13,1.4147504e-09,2.1210897e-22,1.2058913e-19,3.0303218e-15,2.9397375e-20,1.5903811e-22,1.2876909e-27,8.160928e-21,2.2773874e-21,2.6355357e-05,5.977742e-31,6.600007e-12,5.183323e-30,3.584447e-13,8.511247e-28,6.9266006e-26,3.150909e-19,6.2891873e-16,2.049039e-33,3.0469159e-18,3.9451727e-16,0.0,6.764521e-33,0.0,1.6863998e-11,1.610174e-12,7.594244e-12,1.3819935e-24,2.3851716e-20,1.4911575e-19,1.5389294e-15,1.16743e-13,2.2976661e-14,2.9240356e-27,1.14267555e-08,1.303708e-15,4.285463e-18,5.5896404e-10,7.456981e-23,5.0173917e-16,2.7957425e-09,8.981871e-24,9.114252e-13,0.00010288511,2.6328092e-15,5.7138654e-09,6.536067e-12,9.55145e-25,3.7288373e-23,2.9574599e-08,
1246,3.8305793e-29,9.569982e-21,2.946318e-12,2.3968173e-07,9.004357e-25,2.9933634e-18,5.8641065e-15,5.3595527e-30,2.2606432e-29,6.5209515e-31,7.98768e-10,2.0594685e-38,5.239644e-19,1.0897961e-34,0.0,2.4544098e-22,6.843855e-26,5.5350123e-26,6.9310387e-31,2.6273748e-13,4.5251138e-20,3.0331637e-10,5.175835e-19,1.7746695e-22,2.0099762e-28,2.0590092e-19,9.3689905e-23,1.7528605e-14,1.3465667e-14,3.298555e-05,1.9844502e-09,8.478324e-06,0.004561101,2.0025933e-18,2.8449535e-05,2.9109571e-25,2.5071258e-09,1.3623777e-17,5.403965e-20,2.684026e-15,1.6765978e-24,0.0,6.643894e-10,1.5245674e-19,2.6574736e-13,1.3948149e-11,3.3296632e-15,1.0435012e-37,0.0,4.3288414e-29,5.0562926e-12,1.755924e-05,4.1373073e-16,3.0583003e-25,9.270077e-14,3.05958e-05,4.5469404e-17,1.5161262e-15,2.5653863e-09,5.570976e-28,4.8648137e-24,2.6117388e-11,2.2938408e-17,8.234143e-38,0.9786718,7.9375954e-13,6.3227396e-22,1.29008e-17,5.1993815e-05,5.746399e-07,2.673003e-21,0.0,8.669756e-24,9.549621e-16,1.1124749e-17,7.342281e-24,2.3707936e-17,2.0078938e-26,1.539952e-26,3.2144272e-13,5.3722298e-20,0.014919419,3.037801e-14,4.556843e-15,0.00013181279,3.1074193e-19,6.5528402e-25,4.3914392e-13,8.728081e-19,1.8874201e-28,0.0015449346,8.1310747e-38,2.7656457e-16,1.6045158e-15,4.6407417e-18,0.0,4.831473e-11,1.1314385e-25,9.602145e-13,
1247,4.1048256e-07,5.9400984e-14,2.6085157e-17,5.5511653e-05,3.5299807e-21,2.6027515e-24,2.4088025e-26,2.0942074e-28,1.009655e-24,6.752623e-12,2.1670376e-12,4.980058e-24,4.10961e-08,1.4619317e-27,2.066228e-35,0.0,3.874243e-17,2.0746849e-22,3.841047e-12,1.1124352e-13,0.0046049757,1.6222313e-16,2.3917354e-26,8.7193e-15,8.14531e-16,4.886561e-19,5.419041e-11,9.003409e-19,1.3878877e-28,2.5281452e-24,8.575757e-34,7.820342e-12,1.03809165e-23,6.021327e-22,4.5008434e-23,1.24740035e-23,9.781933e-22,1.4312966e-32,1.0790363e-24,2.2362705e-23,1.4266012e-35,1.1647124e-14,2.0194575e-35,2.1862846e-12,2.7091043e-27,3.1166036e-26,7.223397e-08,5.015196e-23,1.6432172e-20,1.6232953e-13,5.0569105e-20,1.4955712e-07,2.2394782e-25,1.6052516e-18,2.6308692e-07,3.2424044e-12,1.0075364e-14,2.1209612e-30,7.846657e-11,7.723101e-12,2.8296833e-12,2.4347539e-14,1.833087e-18,7.677455e-38,5.7469873e-09,0.99432486,4.5380998e-38,0.0,3.1955945e-09,5.937841e-15,1.072552e-17,3.3692275e-23,3.0169367e-35,6.075899e-21,1.2859279e-07,5.641528e-10,2.4927533e-07,1.5797606e-27,6.349047e-23,6.426359e-13,1.1691499e-15,7.863825e-19,5.078601e-20,7.5166904e-27,3.2604402e-11,0.0010069177,1.7694267e-16,1.5264106e-14,8.826555e-23,4.1488435e-21,5.806091e-15,5.074152e-18,2.270442e-20,3.3244058e-10,2.981393e-18,7.1054523e-28,3.2106584e-14,4.685479e-15,6.415421e-06,
1248,1.10202294e-32,6.423052e-15,2.3310077e-17,1.3738325e-29,4.0479675e-17,3.7684195e-08,4.8434445e-05,1.4023301e-36,1.8386695e-16,1.7940284e-17,2.8217444e-26,2.594154e-18,2.1467578e-28,6.036126e-17,2.5555987e-13,2.7970404e-12,1.9966139e-13,2.6162813e-29,1.7719401e-29,5.9408496e-08,2.45222e-18,7.779816e-37,3.3321813e-17,6.183312e-36,2.9225596e-30,2.6764489e-19,3.489957e-14,3.5476262e-19,3.0046114e-20,6.2434927e-28,3.4957687e-28,3.533411e-23,2.1011026e-29,1.8420974e-14,4.0513845e-23,1.11169594e-10,6.397629e-20,0.0,6.92902e-37,1.7874679e-35,1.1517067e-18,2.2593641e-35,8.7596945e-24,1.7335064e-18,3.2185148e-19,9.120094e-21,2.6963378e-28,1.4068111e-11,1.1593054e-34,1.0959954e-30,2.4840769e-21,2.4476883e-17,3.2633486e-38,1.9767792e-37,2.4746894e-25,8.84697e-25,3.902901e-16,3.2343822e-25,8.080734e-19,1.1989171e-08,1.5804585e-20,8.6954726e-24,7.9859754e-28,7.6232193e-10,0.0,7.5972985e-24,2.2027543e-19,1.6385179e-17,6.51731e-30,3.4521985e-19,1.737787e-14,5.2727843e-16,1.3119521e-12,5.128889e-19,9.947606e-16,0.0,1.361946e-21,6.117932e-10,0.99995005,1.2192027e-13,1.356855e-06,4.8620083e-29,1.096326e-07,1.8314775e-19,2.3795018e-12,8.7520104e-32,3.9700774e-34,2.5991642e-12,1.2528124e-15,6.175767e-29,2.4845246e-34,4.376075e-26,3.9082467e-25,1.2363753e-16,4.488214e-19,6.287205e-21,2.4016903e-26,1.24592345e-26,2.3264382e-20,
1252,1.2066383e-37,1.0715596e-26,3.9313075e-21,2.6486938e-29,9.296679e-25,7.0356016e-08,1.1430355e-13,0.0,6.244462e-28,4.138889e-23,1.0404589e-26,3.8266845e-20,5.0559206e-34,7.5745867e-28,1.0777394e-15,3.2771146e-17,4.169948e-13,0.0,3.649622e-21,1.2793145e-16,7.334873e-22,0.0,1.612714e-16,0.0,2.387998e-22,1.8245124e-23,4.2630562e-14,3.8246074e-15,1.3982334e-18,3.2338114e-32,3.424102e-26,4.1218787e-35,0.0,1.0884563e-31,6.0804634e-26,5.3821115e-08,2.7256603e-30,0.0,0.0,0.0,7.814714e-25,0.0,1.0672957e-20,2.649941e-11,1.2823943e-21,5.421906e-37,0.0,3.9633046e-21,0.0,4.1273572e-26,3.2948242e-26,3.6034164e-21,0.0,0.0,1.576072e-37,6.1651064e-26,5.911326e-13,1.1347492e-34,2.3846106e-23,5.3872923e-10,7.4448545e-26,1.9880673e-22,3.301531e-33,0.9944331,0.0,4.6503466e-34,1.4253028e-14,2.1777842e-10,6.6778956e-36,1.1381666e-13,4.035636e-13,1.3716881e-06,4.2762622e-08,3.0047458e-12,7.944988e-25,0.0,1.2836149e-18,2.245211e-05,6.073973e-07,5.013291e-24,1.642535e-08,4.696084e-29,0.005542335,5.4666976e-24,2.3878287e-19,1.4777031e-32,9.5469255e-32,4.4762896e-12,1.0127675e-14,1.8229869e-25,1.6220126e-30,1.1374891e-25,4.5364856e-29,1.4454311e-13,4.1544523e-24,5.1919206e-13,2.80094e-23,4.7450885e-19,3.2788062e-30,
1259,3.5273306e-15,3.4345582e-11,7.233622e-08,0.5186712,4.462869e-19,3.99545e-11,3.317562e-14,1.260493e-17,3.7230923e-21,1.415844e-16,1.7570188e-05,1.0134927e-15,6.499906e-07,1.5240932e-15,1.2614841e-24,1.1929223e-27,1.0795038e-11,1.5263624e-15,7.6473355e-10,0.00026738056,3.608074e-11,2.8256538e-11,9.5727005e-17,5.795282e-21,3.5669227e-15,1.7550965e-16,0.0032465816,2.3803197e-11,6.040465e-14,2.9691035e-19,1.5531805e-12,2.7603477e-09,2.7735173e-15,3.2097679e-18,2.7523722e-13,5.433184e-15,1.8470748e-11,6.8392703e-38,2.1717315e-24,8.2917283e-23,3.2638245e-25,7.408499e-15,4.657414e-13,0.0004516354,1.1671589e-16,6.5931554e-14,0.00019954577,7.7280244e-14,3.3357466e-18,2.1536774e-08,0.0002500517,0.00064320985,2.5692773e-10,1.1536181e-05,1.3915481e-08,0.00065249705,0.28422573,5.6832036e-24,4.8784907e-05,6.4486424e-16,1.1335756e-08,3.682914e-12,1.775195e-13,1.2569589e-17,8.1842927e-10,4.7994977e-08,7.2570374e-14,3.2361024e-18,0.00022208353,0.16740604,1.08882505e-16,1.907408e-16,4.195184e-25,4.3789052e-07,4.4769063e-06,2.2062059e-08,1.4084099e-05,2.5129668e-12,5.4032735e-16,3.7502372e-07,0.00014288447,5.3182396e-07,4.221488e-10,2.8306467e-05,1.1808209e-07,0.003854007,0.00025249788,0.0006577376,1.812149e-13,3.060239e-16,7.329192e-10,2.9003923e-14,1.9153962e-08,5.748439e-06,2.4188253e-06,2.7724979e-14,2.132815e-06,3.0984748e-12,0.018719563,
1260,0.0,3.5340244e-28,5.067561e-07,2.33137e-13,7.249575e-36,6.966287e-15,1.8499083e-14,1.727815e-35,0.0,9.231347e-34,7.9249544e-20,0.0,2.536394e-32,1.7183271e-31,0.0,2.1127804e-16,1.3944893e-36,2.0813217e-28,4.8046196e-35,8.223014e-17,1.2284799e-28,0.99984396,2.5434324e-14,4.615079e-20,4.5138154e-20,1.0568205e-13,3.7726058e-24,2.580767e-14,7.962867e-08,3.0679028e-09,6.637486e-05,3.3591282e-06,9.5215134e-11,5.47281e-13,3.6769856e-05,9.435126e-28,2.873598e-08,4.15835e-14,1.1535087e-13,8.464727e-07,1.60019e-10,0.0,1.0884896e-12,7.839748e-18,2.0812232e-16,2.4086235e-15,2.1829639e-12,6.100098e-36,0.0,1.01853134e-35,2.200452e-14,6.3989283e-12,2.1050251e-16,7.4571697e-35,5.6452845e-14,1.3539271e-15,2.65311e-20,1.2102516e-12,7.266954e-16,2.7244937e-28,1.2359299e-21,2.5672657e-14,5.110097e-15,1.6654564e-35,4.2514802e-20,2.9181473e-17,3.0289227e-17,7.451858e-11,4.8081583e-05,4.530765e-16,1.5231876e-19,0.0,2.5989996e-18,8.963476e-14,1.3931587e-23,4.032393e-30,3.0858703e-18,1.0909212e-20,6.032446e-25,5.6226237e-13,4.9896423e-24,7.5840095e-10,3.587486e-21,1.1461395e-21,4.845095e-19,2.021231e-27,8.660761e-22,9.024513e-10,7.778474e-10,5.1236078e-36,9.523996e-16,2.301546e-36,6.7017284e-18,2.3627621e-26,2.8673852e-26,0.0,1.4640993e-13,1.2162482e-22,1.9429854e-10,
1261,2.2016458e-33,1.0441724e-28,4.652448e-10,3.4977196e-14,2.8742076e-24,3.686742e-13,6.8551244e-19,3.795013e-34,0.0,7.489286e-21,2.5176384e-20,3.159736e-31,5.8836953e-31,1.7901675e-37,0.0,8.636024e-26,1.7660915e-26,3.0602957e-28,1.5661807e-19,3.641983e-17,3.317159e-20,1.9117903e-11,1.0477197e-20,1.9309315e-18,2.873955e-13,5.63221e-18,1.3630464e-15,1.2997145e-05,9.528289e-09,1.1937374e-11,1.8135698e-13,2.995484e-12,6.2122007e-21,9.965836e-23,0.025345478,2.3116814e-20,2.479696e-18,1.3414298e-20,9.046825e-13,6.8435896e-15,2.272253e-18,0.0,3.102654e-09,2.1967441e-09,1.2113149e-12,2.0081022e-27,1.6977058e-21,8.9053584e-36,0.0,1.6711963e-26,1.1188059e-15,3.5017853e-10,1.194838e-18,3.388026e-32,1.0630315e-10,1.1309539e-11,3.8682602e-16,1.1709145e-18,6.590832e-13,5.0417854e-20,3.9402347e-18,0.97381693,2.820392e-15,7.669478e-25,1.2265014e-15,9.2533536e-23,2.7700841e-16,1.7445071e-15,2.7291396e-06,0.0003811711,1.7721668e-13,7.4414984e-29,1.1378816e-16,2.672358e-07,2.3296456e-18,9.563349e-22,1.6438024e-08,5.8514963e-20,6.1131576e-22,2.2526877e-14,1.4392937e-18,1.30982335e-05,5.2014975e-14,1.2067912e-22,5.95609e-14,1.6293018e-21,7.3006704e-18,1.0093342e-13,3.7965837e-08,6.5162688e-21,0.0004223076,8.1787065e-32,3.179369e-14,1.8544588e-19,1.8531452e-32,2.1778466e-34,5.0711888e-06,2.1231589e-17,1.7967272e-16,
1264,0.0,9.203405e-36,1.2595388e-12,4.0319413e-22,0.0,7.443813e-13,7.273045e-12,5.761033e-37,0.0,2.031022e-33,7.332388e-29,4.8454947e-34,0.0,2.4505128e-28,0.0,2.2088399e-12,2.7669646e-33,1.3172363e-27,2.6455151e-28,1.097206e-18,2.7897606e-34,8.0629733e-16,1.3595541e-14,2.8445197e-29,2.7766817e-18,7.443081e-15,4.1340925e-16,4.2390968e-07,3.922403e-06,5.7265043e-21,2.297734e-11,7.715249e-18,1.0953639e-29,5.629379e-23,2.0510166e-10,1.978975e-20,5.000459e-16,2.70786e-35,1.2995422e-21,2.55791e-19,5.181456e-13,0.0,1.796677e-10,1.2640881e-11,3.8634512e-12,1.3987184e-27,1.9129466e-25,4.4585542e-33,0.0,6.8248536e-34,1.1019674e-17,1.1992263e-17,9.88157e-22,0.0,1.1699766e-25,3.1121474e-24,3.0378712e-19,7.169442e-16,2.3072976e-16,1.0673631e-24,3.436837e-18,1.1997347e-16,3.9875215e-15,2.3757387e-17,0.0,2.6665437e-32,6.271355e-06,1.6007747e-05,4.6829073e-19,2.2148547e-13,1.4767513e-17,1.7174855e-31,2.6455988e-11,1.1356686e-06,3.9548537e-26,1.7233738e-37,4.520962e-19,2.3939627e-08,4.2920537e-18,1.2616973e-17,3.6163522e-19,1.7832876e-13,1.6899436e-15,1.2779996e-21,3.6296918e-25,2.9697723e-36,3.2914703e-19,1.6989002e-10,0.9999721,7.252518e-30,2.0025737e-24,2.2798363e-29,6.9831037e-19,3.2646608e-26,3.4359586e-33,5.5619345e-28,4.0229318e-14,1.5206837e-18,2.1110005e-20,
1266,0.0,0.0,3.6674948e-23,3.654841e-12,0.0,2.0918866e-29,2.8425302e-12,0.0,0.0,5.889541e-34,2.143937e-30,2.8028307e-38,4.2936054e-26,9.428859e-25,2.4867726e-38,5.661302e-19,3.1877245e-38,8.4254195e-17,1.0622839e-26,1.491405e-20,1.3388e-21,4.9746356e-13,5.1447216e-05,1.919893e-11,1.7962462e-15,0.00176821,1.5672351e-21,4.115528e-06,3.0277034e-13,1.4993701e-14,8.7467395e-21,5.559203e-10,4.45618e-29,1.6618344e-21,3.859192e-12,2.2605355e-33,0.00036971766,1.0322333e-23,3.3833634e-11,4.0969103e-14,4.0446014e-22,0.0,8.895907e-29,3.8575122e-13,2.8676422e-18,6.6982566e-20,1.1441431e-13,1.0078528e-30,0.0,0.0,2.478931e-15,8.0469686e-10,8.5976705e-11,8.447355e-35,1.7920054e-20,2.6011897e-15,1.1033239e-27,5.7151657e-09,8.995647e-12,3.1976567e-19,3.6474914e-06,2.3430794e-21,0.99735045,1.146368e-30,1.1594501e-33,2.1795553e-20,2.1860716e-12,1.2628051e-15,1.01483746e-19,1.8603082e-20,5.3455617e-17,2.7908812e-38,9.222161e-22,2.4125557e-21,1.2800743e-18,0.0,5.5510234e-25,3.6198327e-09,7.649633e-24,0.0003993421,3.2026448e-22,2.1453924e-12,1.3876733e-20,4.3733004e-25,3.2478433e-24,5.156352e-32,3.4738965e-20,4.781545e-12,1.3554186e-10,8.347293e-33,1.3447025e-27,3.3623505e-16,4.429677e-27,9.992497e-18,1.119461e-32,8.7209165e-29,5.3024876e-05,5.0899676e-08,2.8503167e-15,
1267,4.3790085e-20,8.031877e-24,9.042535e-34,2.4623311e-12,8.099715e-33,0.0,9.0318503e-26,2.7272472e-27,2.3825326e-21,3.4683616e-22,8.1326175e-20,5.5253674e-15,7.685511e-10,5.8786945e-15,1.865477e-12,0.0,2.3201834e-17,3.7575615e-14,3.3037812e-11,1.9946123e-19,1.4927916e-10,8.112747e-37,3.9256762e-28,1.00771825e-32,1.8776917e-28,8.783897e-21,8.785747e-12,1.8885033e-20,0.0,0.0,0.0,8.047e-23,0.0,6.775514e-35,4.005038e-38,3.1576127e-25,1.3018217e-26,0.0,0.0,0.0,0.0,2.7996917e-12,0.0,4.0733848e-17,2.324703e-31,1.3028026e-30,1.0834115e-16,3.5287693e-19,6.885394e-19,4.0379853e-14,1.8548737e-29,4.3979634e-18,3.129322e-27,1.0757642e-23,5.294288e-31,4.7145417e-28,1.0341094e-25,1.293761e-35,6.6102565e-13,2.3641147e-16,2.8582087e-07,0.0,3.6554456e-15,5.753042e-29,3.1371828e-37,1.6121501e-15,3.0237636e-29,0.0,1.7744859e-33,2.4842589e-26,1.9171465e-34,5.1129997e-21,0.0,9.8089095e-28,3.125971e-11,6.3169e-26,1.0697873e-27,1.0858812e-17,6.5269803e-24,2.6697972e-13,5.5178056e-15,3.3657967e-29,1.1728145e-25,1.6481527e-24,1.4017557e-23,8.02844e-18,8.895525e-18,3.1315242e-24,1.0180977e-30,3.0235726e-18,1.4930395e-36,0.99999917,6.980521e-27,2.749764e-07,1.9328199e-16,2.722413e-07,1.7406717e-22,1.2283147e-09,6.9995758e-15,
1272,1.15984e-25,1.7289795e-19,5.9738574e-17,1.3371283e-18,2.89439e-20,2.4603706e-09,1.6761283e-13,0.0,1.3958487e-29,2.0173083e-10,2.4808666e-26,4.1875695e-21,2.9626299e-22,2.1246312e-25,1.0993835e-19,5.071274e-20,9.29201e-15,9.796734e-31,3.4564444e-15,3.4221175e-11,1.6309178e-07,6.0041213e-27,6.8712934e-13,9.701454e-16,2.401707e-10,2.451933e-13,8.652905e-10,1.0473913e-12,5.0827354e-14,2.2782887e-21,3.4712735e-28,9.360248e-22,4.172312e-35,1.7548475e-19,8.222636e-21,3.296164e-14,1.4891435e-19,5.2239514e-37,3.4602973e-22,5.5725543e-27,2.3689843e-19,3.0163502e-31,1.757929e-27,1.9353422e-06,1.9905925e-24,3.5276853e-29,2.073259e-20,1.0102487e-12,1.19554095e-30,3.9383407e-24,4.2752905e-16,3.4389216e-10,5.847819e-32,5.0926167e-28,9.8255985e-14,8.580802e-14,1.4555653e-09,5.5065996e-28,3.717298e-17,0.99229586,1.5344165e-12,2.0741072e-11,1.7682718e-21,1.1915321e-11,5.709933e-33,4.84746e-16,1.09861834e-23,2.8013072e-20,8.787745e-21,2.0002032e-12,0.007696352,1.2444087e-08,4.3376232e-13,1.3805908e-16,1.1928379e-10,4.5952463e-31,3.7529986e-07,4.4678497e-10,2.5423926e-06,8.132586e-11,7.481645e-07,2.2619267e-24,1.6190975e-06,1.9436858e-25,1.0646116e-13,6.365809e-18,3.6459302e-23,4.1427018e-07,8.8668114e-13,4.6421592e-26,2.5774418e-25,1.1177959e-19,2.0072133e-26,2.7399777e-12,9.705106e-26,7.00385e-21,6.3399464e-12,3.2176844e-14,7.591961e-16,
1274,2.5694352e-18,3.8741745e-14,5.3367476e-18,0.47863537,6.2260965e-25,2.7307924e-25,1.15273815e-14,1.7750161e-10,2.57291e-16,3.0628085e-21,4.4805117e-07,1.0101746e-10,0.48897758,2.5727904e-06,3.2021132e-15,1.8425286e-35,3.0890812e-13,0.0027015728,2.2150598e-10,8.788129e-06,3.9337451e-13,1.1176536e-18,2.8822341e-18,2.8799034e-26,1.5306224e-23,3.3516517e-16,0.0014844763,1.972414e-12,1.5823315e-25,2.6479117e-28,6.508294e-23,8.3368423e-10,1.5783808e-20,7.566475e-23,1.9395845e-19,4.1190703e-21,3.373584e-10,0.0,6.985738e-30,7.1630554e-31,4.64469e-38,6.2200726e-08,1.8486448e-22,8.709554e-09,2.1957955e-16,9.13595e-12,0.00014020542,6.2812923e-12,4.4115702e-14,2.353949e-08,3.082462e-08,8.3566874e-08,0.0007398745,0.0016710039,1.1611715e-15,3.2227735e-08,5.159863e-10,2.2703109e-21,0.010578165,3.1578636e-21,0.001735009,3.0133301e-24,5.9222366e-06,2.5208588e-21,4.3552846e-15,3.8129968e-11,1.1549495e-11,1.7546378e-25,4.6353145e-13,8.815754e-08,4.1287937e-28,5.2200737e-23,1.0007832e-36,3.6081557e-13,7.744927e-06,9.6917675e-11,1.4093268e-17,5.4193202e-11,1.2269445e-19,0.00014967521,5.424192e-07,3.239734e-08,2.0905314e-17,0.0035265004,1.0047437e-11,1.0391722e-06,0.0019000942,7.0798915e-11,3.025328e-19,1.7205867e-12,4.3941617e-18,0.00062059955,2.7689027e-09,0.0043716235,0.0010474102,3.445402e-06,2.7607632e-07,2.0109587e-09,0.0016897112,
